SERIE,NVONRO,NSEGRUP,NSE,SEXO,GEDAD,EDAD,NIVEDU,P10A,P10B,P10C,P11A,P11B,P11C,P12A,P12B,P12C,P12D,P12E,P12F,P12G,P12H,P13A,P13B,P13C,P13D,P13E,P13F,P13G,P13H,index_O,index_B
2019,20190152,DE,5,Mujer,1,24,SecundariaCompleta,3,4,4,2,2,2,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190153,DE,4,Mujer,2,43,SecundariaIncompleta,3,3,3,3,3,3,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190154,DE,4,Hombre,2,43,SecundariaCompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190155,C,3,Hombre,1,20,SuperiorTecnicaincompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190156,C,3,Hombre,3,74,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190157,C,3,Mujer,3,64,SecundariaIncompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190158,C,3,Mujer,2,38,SecundariaCompleta,4,4,4,3,3,3,1,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,2,1
2019,20190159,C,3,Mujer,3,59,Primaria,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2019,20190160,C,3,Hombre,2,39,SecundariaIncompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190161,C,3,Hombre,1,21,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,2,2,1,2,2,0,0
2019,20190162,DE,4,Hombre,2,39,SecundariaCompleta,4,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190163,DE,4,Mujer,1,25,SecundariaCompleta,3,4,4,3,3,3,1,1,0,1,0,0,1,0,2,2,2,1,1,1,1,1,4,1
2019,20190164,AB,2,Hombre,3,65,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190165,DE,4,Mujer,3,72,SecundariaIncompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190166,C,3,Mujer,1,29,Superiortecnica completa,3,3,3,3,3,3,0,1,1,0,0,0,0,0,2,2,2,2,1,1,1,1,2,1
2019,20190167,C,3,Mujer,2,38,SecundariaIncompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190168,C,3,Hombre,3,53,Superiortecnica completa,1,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190169,C,3,Hombre,2,36,SecundariaCompleta,1,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190170,C,3,Mujer,3,55,Superiortecnica completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190171,C,3,Mujer,2,40,Superiortecnica completa,4,4,4,3,3,3,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190172,DE,5,Mujer,3,53,Primaria,2,2,3,3,3,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190173,DE,4,Hombre,2,43,Primaria,4,4,4,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190174,C,3,Mujer,3,50,SecundariaCompleta,1,1,1,3,3,3,0,0,0,1,0,0,0,0,1,2,2,1,1,1,1,1,1,1
2019,20190175,DE,4,Hombre,3,50,Primaria,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,0
2019,20190176,DE,4,Mujer,3,52,Primaria,3,3,3,3,3,3,1,1,1,1,0,0,0,0,2,2,2,2,1,1,1,1,4,1
2019,20190177,C,3,Hombre,2,35,SecundariaCompleta,4,4,4,3,3,3,1,1,1,1,1,1,0,1,2,2,2,2,2,1,1,2,7,1
2019,20190178,C,3,Mujer,1,20,SecundariaCompleta,4,4,4,3,3,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,1
2019,20190179,C,3,Hombre,1,21,Superiortecnica completa,2,2,3,3,3,3,1,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,1
2019,20190180,DE,4,Mujer,2,35,SecundariaCompleta,3,3,3,3,3,3,1,1,1,1,0,0,0,0,2,2,2,2,2,2,1,1,4,1
2019,20190181,DE,4,Mujer,2,31,SecundariaCompleta,4,4,4,3,3,3,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,5,1
2019,20190182,DE,4,Mujer,1,20,SuperiorTecnicaincompleta,3,3,3,3,3,3,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190183,C,3,Hombre,1,19,SecundariaCompleta,2,2,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190184,DE,4,Hombre,2,38,SecundariaIncompleta,3,3,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190185,C,3,Hombre,3,54,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190186,C,3,Mujer,3,66,Primaria,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190187,AB,2,Mujer,2,30,Superior universitaria incompleta,3,3,3,3,3,3,1,1,1,1,0,0,0,0,2,2,2,1,1,1,1,1,4,1
2019,20190188,C,3,Hombre,1,29,SecundariaIncompleta,2,3,3,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190189,C,3,Hombre,3,47,Superior universitaria incompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190190,C,3,Mujer,1,18,SecundariaCompleta,3,3,3,2,2,2,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190191,C,3,Mujer,3,48,Superiortecnica completa,4,4,4,3,2,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190192,AB,2,Hombre,2,41,Superior universitaria completa,3,3,4,3,3,3,0,0,0,0,0,0,0,0,98,2,2,1,1,1,1,1,0,0
2019,20190193,C,3,Hombre,3,62,SecundariaCompleta,3,4,4,3,3,3,1,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,2,1
2019,20190194,C,3,Mujer,3,60,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,1,1,2,2,2,2,1,1,1,1,1
2019,20190195,C,3,Mujer,2,32,SecundariaCompleta,3,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1
2019,20190196,AB,2,Mujer,3,55,Superior universitaria completa,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1
2019,20190197,C,3,Hombre,1,29,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2019,20190198,AB,2,Hombre,3,57,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190199,C,3,Hombre,2,38,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190200,AB,2,Mujer,1,26,Superior universitaria incompleta,3,4,4,2,3,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,1
2019,20190201,C,3,Mujer,3,76,Inicial,4,3,4,3,2,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190202,AB,2,Mujer,2,31,Superiortecnica completa,4,4,4,3,3,3,1,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,2,1
2019,20190203,C,3,Mujer,1,24,Superior universitaria incompleta,3,4,4,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,2,2,2,6,1
2019,20190204,AB,2,Hombre,3,66,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190205,AB,2,Hombre,1,22,Superior universitaria incompleta,1,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190206,DE,4,Hombre,1,26,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190207,C,3,Mujer,2,34,Superiortecnica completa,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190208,DE,4,Hombre,2,35,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190209,DE,4,Mujer,1,28,SecundariaIncompleta,3,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1
2019,20190210,DE,4,Hombre,3,58,SecundariaCompleta,3,3,4,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190211,C,3,Mujer,2,32,SecundariaCompleta,3,4,4,3,3,3,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190212,C,3,Hombre,3,46,SecundariaCompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190213,DE,4,Mujer,3,56,Primaria,2,2,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190214,C,3,Mujer,3,60,Primaria,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190215,C,3,Hombre,2,40,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190216,C,3,Mujer,1,22,SecundariaCompleta,4,4,4,3,3,3,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,5,1
2019,20190217,DE,4,Mujer,2,30,Superiortecnica completa,3,3,4,3,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,4,1
2019,20190218,AB,2,Hombre,3,69,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190219,DE,4,Hombre,1,18,SuperiorTecnicaincompleta,4,4,4,3,3,3,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1
2019,20190220,AB,2,Mujer,3,50,Superior universitaria completa,3,3,4,3,3,3,0,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2019,20190221,C,3,Mujer,3,65,SecundariaCompleta,3,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190222,C,3,Hombre,1,18,SecundariaIncompleta,4,1,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190223,AB,2,Hombre,3,75,Superior universitaria completa,4,4,4,2,3,2,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190224,C,3,Hombre,2,44,SecundariaCompleta,3,3,3,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,1,1,0,0
2019,20190225,AB,2,Mujer,1,18,SecundariaCompleta,3,3,3,2,2,2,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190226,AB,2,Hombre,3,78,Superior universitaria completa,3,4,4,2,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190227,AB,2,Hombre,2,32,Superior universitaria completa,2,3,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190228,AB,2,Hombre,1,19,SecundariaCompleta,3,4,4,3,2,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190229,AB,2,Mujer,2,44,Superior universitaria completa,3,3,4,3,3,3,1,1,1,0,0,0,0,1,2,2,2,2,1,1,1,1,4,1
2019,20190230,AB,2,Mujer,1,22,SecundariaCompleta,3,4,4,3,2,3,0,1,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1
2019,20190231,C,3,Mujer,3,56,SecundariaCompleta,3,3,3,2,2,2,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190232,AB,2,Mujer,2,40,Superior universitaria completa,3,4,4,2,2,2,1,0,1,1,0,0,0,0,2,2,2,2,2,1,1,1,3,1
2019,20190233,AB,1,Mujer,3,60,Superiortecnica completa,3,3,3,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190234,AB,1,Hombre,3,74,Superior universitaria completa,3,4,4,3,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190235,AB,2,Hombre,2,30,Superiortecnica completa,3,3,4,2,2,2,0,0,0,1,0,0,0,0,2,2,2,2,1,1,1,1,1,1
2019,20190236,AB,2,Mujer,1,21,SecundariaCompleta,3,4,4,2,2,2,1,1,1,0,1,0,0,0,2,2,1,1,1,1,1,1,4,1
2019,20190237,AB,1,Hombre,2,44,Superior universitaria completa,4,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190238,AB,2,Mujer,3,53,Superior universitaria completa,4,4,4,2,2,2,0,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2019,20190239,AB,1,Mujer,2,30,Superior universitaria completa,3,4,4,2,2,2,1,0,0,0,0,1,0,0,2,2,2,2,2,1,1,1,2,1
2019,20190240,AB,2,Hombre,1,21,Superiortecnica completa,3,3,3,3,3,3,1,0,1,1,1,0,0,0,2,2,2,1,2,1,1,1,4,1
2019,20190241,C,3,Mujer,3,66,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2019,20190242,AB,2,Hombre,1,28,Superior universitaria incompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190243,C,3,Mujer,1,18,Superior universitaria incompleta,4,4,4,3,3,3,1,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,6,1
2019,20190244,AB,2,Hombre,3,71,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190245,C,3,Mujer,2,42,SuperiorTecnicaincompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190246,AB,2,Hombre,3,54,Superior universitaria completa,4,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190247,AB,2,Hombre,2,32,Superior universitaria incompleta,3,4,4,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190248,AB,2,Mujer,3,60,Superiortecnica completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190249,AB,2,Mujer,1,28,Superior universitaria incompleta,3,3,3,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190250,AB,2,Hombre,1,26,Superior universitaria incompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190251,AB,2,Mujer,3,46,Superior universitaria completa,4,4,4,3,3,3,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190252,AB,2,Mujer,2,42,Superior universitaria completa,4,4,4,3,3,3,1,1,1,0,0,0,0,0,1,2,2,1,1,1,1,1,3,1
2019,20190253,AB,2,Hombre,2,37,Superior universitaria completa,3,3,4,3,2,2,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190254,AB,2,Mujer,3,45,Superior universitaria completa,4,3,3,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190255,AB,2,Hombre,3,52,Superior universitaria completa,3,4,4,3,2,2,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190256,AB,1,Hombre,2,44,Superior universitaria completa,3,3,4,3,3,3,0,1,1,0,0,0,0,0,2,2,2,1,1,1,1,1,2,1
2019,20190257,AB,1,Mujer,2,43,Superior universitaria completa,2,2,3,2,2,2,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190258,AB,1,Hombre,3,54,Superiortecnica completa,3,4,4,3,3,3,0,0,1,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1
2019,20190259,AB,2,Mujer,1,29,Superiortecnica completa,3,4,4,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190260,AB,1,Hombre,1,29,Superior universitaria completa,4,4,4,2,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190261,AB,2,Mujer,2,42,Superior universitaria completa,4,4,4,3,3,3,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190262,AB,1,Hombre,1,23,Superior universitaria incompleta,2,2,2,2,3,2,0,0,0,0,0,0,0,0,2,2,1,2,2,1,1,1,0,0
2019,20190263,AB,1,Mujer,3,53,Superior universitaria completa,4,4,4,3,3,3,0,1,0,1,0,0,0,0,2,2,2,2,1,1,1,1,2,1
2019,20190264,AB,2,Mujer,1,22,SecundariaCompleta,4,4,4,2,2,2,1,1,0,1,1,0,1,0,2,2,2,2,1,1,1,1,5,1
2019,20190265,AB,1,Hombre,3,58,Superior universitaria completa,3,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190266,AB,2,Mujer,3,58,Superior universitaria completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190267,C,3,Hombre,3,70,Superior universitaria incompleta,3,4,4,2,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190268,C,3,Hombre,2,37,SecundariaIncompleta,4,4,4,2,2,3,1,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,2,1
2019,20190269,C,3,Mujer,1,28,SuperiorTecnicaincompleta,2,3,3,3,2,3,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190270,C,3,Hombre,1,20,Superior universitaria incompleta,3,3,3,3,3,3,0,0,0,1,0,0,0,1,2,1,1,2,1,1,1,1,2,1
2019,20190271,AB,1,Hombre,3,55,Superior universitaria completa,2,2,3,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190272,AB,1,Mujer,2,42,Superior universitaria completa,3,3,3,2,2,2,0,0,1,1,0,0,0,0,2,2,2,2,1,1,1,1,2,1
2019,20190273,AB,1,Hombre,2,30,Superior universitaria completa,2,3,3,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190274,AB,2,Mujer,3,70,Superior universitaria completa,3,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190275,AB,1,Mujer,3,89,Superiortecnica completa,4,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190276,AB,2,Hombre,2,39,Superior universitaria completa,2,2,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190277,AB,2,Mujer,1,29,Postgrado,4,4,4,3,3,3,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190278,AB,2,Hombre,3,62,Superior universitaria completa,3,3,3,3,3,3,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,3,1
2019,20190279,C,3,Hombre,1,24,Superiortecnica completa,3,4,4,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190280,C,3,Mujer,2,42,SuperiorTecnicaincompleta,4,4,4,3,3,3,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190281,AB,2,Mujer,2,38,Superior universitaria incompleta,4,4,4,3,3,3,1,1,1,1,1,0,0,0,1,2,2,1,1,1,1,1,5,1
2019,20190282,C,3,Mujer,1,22,Superior universitaria incompleta,3,3,3,3,3,3,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190283,AB,2,Hombre,1,19,Superior universitaria incompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190284,AB,2,Hombre,3,75,SecundariaCompleta,2,4,4,3,2,2,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190285,AB,2,Mujer,3,47,Superior universitaria completa,4,4,4,3,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190286,AB,1,Hombre,2,42,Superior universitaria completa,3,3,4,2,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190287,AB,2,Mujer,1,21,SecundariaCompleta,3,4,4,3,2,3,1,0,1,0,1,0,0,1,2,2,1,1,1,1,1,1,4,1
2019,20190288,AB,1,Mujer,3,83,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190289,AB,2,Hombre,3,73,SecundariaCompleta,4,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190290,AB,2,Hombre,1,19,Superior universitaria incompleta,1,3,3,3,2,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190291,AB,1,Hombre,2,31,Superior universitaria completa,2,3,3,3,3,3,0,1,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1
2019,20190292,AB,2,Mujer,2,30,SecundariaCompleta,4,4,4,3,3,3,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,5,1
2019,20190293,AB,1,Mujer,3,45,Postgrado,4,3,4,3,2,3,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1
2019,20190294,AB,1,Hombre,3,45,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190295,AB,1,Mujer,3,48,Superior universitaria incompleta,4,3,4,3,3,3,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190296,AB,2,Hombre,1,22,Superior universitaria incompleta,3,3,3,3,3,3,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190297,AB,1,Hombre,2,43,Postgrado,4,4,4,3,3,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190298,AB,2,Mujer,3,67,SecundariaCompleta,3,2,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190299,AB,2,Mujer,1,19,Superior universitaria incompleta,3,4,4,3,3,3,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190300,AB,2,Mujer,2,41,Superior universitaria incompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190301,C,3,Hombre,3,64,SecundariaCompleta,2,2,2,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190302,AB,2,Hombre,2,30,Superior universitaria incompleta,2,3,3,3,3,3,0,0,0,0,1,0,0,0,2,2,2,2,2,1,1,1,1,1
2019,20190303,AB,2,Mujer,2,35,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190304,AB,2,Mujer,1,18,SuperiorTecnicaincompleta,3,3,3,3,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,4,1
2019,20190305,AB,2,Hombre,1,28,Postgrado,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190306,AB,2,Hombre,3,74,Superior universitaria completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190307,AB,1,Mujer,3,68,Superior universitaria completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190308,AB,2,Mujer,3,58,Superiortecnica completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190309,AB,2,Mujer,2,44,Superior universitaria completa,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1
2019,20190310,AB,2,Hombre,2,30,Superiortecnica completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190311,C,3,Hombre,3,56,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190312,AB,2,Mujer,3,45,Superior universitaria completa,3,3,4,3,3,3,1,1,1,1,1,0,0,1,1,2,2,1,1,1,1,1,6,1
2019,20190313,AB,2,Mujer,1,18,SuperiorTecnicaincompleta,2,3,4,3,2,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,1
2019,20190314,AB,2,Mujer,2,33,Superiortecnica completa,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1
2019,20190315,C,3,Hombre,1,24,SecundariaCompleta,3,3,4,2,2,3,1,0,0,1,1,1,0,1,2,2,2,1,1,1,1,1,5,1
2019,20190316,AB,2,Hombre,2,30,Superior universitaria completa,2,3,4,3,3,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2019,20190317,AB,2,Mujer,3,64,Superiortecnica completa,3,3,4,2,2,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190318,AB,2,Hombre,1,29,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1
2019,20190319,AB,2,Mujer,1,21,Superior universitaria incompleta,3,3,4,3,3,3,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190320,AB,2,Hombre,3,75,Superior universitaria incompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190321,DE,4,Mujer,2,37,SecundariaIncompleta,3,3,3,2,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190322,DE,4,Mujer,1,19,SecundariaCompleta,3,3,3,3,2,2,0,1,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1
2019,20190323,DE,4,Hombre,1,25,SecundariaIncompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190324,DE,4,Hombre,3,45,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190325,DE,4,Hombre,2,30,SecundariaIncompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190326,DE,4,Hombre,3,54,Inicial,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
